x,y,z,edm_best,type,geo_takis,spit,length,width,thickness,unit,edm_id,date,class
929.66,601.715,350.705,LI,tool,,NA,NA,NA,NA,929/601,1,2015-05-28,Lithic
932.0976809748,594.4715719959,350.8600580902,SFC,debris,UB4c,3,NA,NA,NA,932/594,19,2016-03-28,Lithic
932.5688186489,595.2497170554,350.8062400316,SFD,debris,UB4c,2,NA,NA,NA,932/595,14,2016-03-26,Lithic
932.6356105878,595.7621370594,350.7370135443,SFB,debris,UB4c,3,NA,NA,NA,932/595,20,2016-03-26,Lithic
932.5343412404,595.2469578598,350.7438056124,SFC,debris,UB4c,3,NA,NA,NA,932/595,22,2016-03-28,Lithic
932.4705965003,595.0795756716,350.7424373387,SFC,debris,UB4c,3,NA,NA,NA,932/595,22,2016-03-28,Lithic
932.8870165353,595.658162276,350.6574498665,SFB,debris,UB4c,5,NA,NA,NA,932/595,31,2016-03-29,Lithic
932.4650472735,595.2249830979,350.6504351089,SFC,debris,UB4c,5,NA,NA,NA,932/595,34,2016-03-29,Lithic
932.6599545481,595.4126739223,350.6104394054,SFD,debris,UB4c,5,NA,NA,NA,932/595,35,2016-03-29,Lithic
932.9515538338,595.3472242863,350.6097475201,SFD,debris,UB4c,5,NA,NA,NA,932/595,35,2016-03-29,Lithic
932.895,595.032,350.582,LI,debitage,UB4c,6,18,7,4,932/595,41,2016-03-30,Lithic
933.004306271,595.4867379296,350.5063421236,SFB,debris,UB4c,7,NA,NA,NA,932/595,45,2016-03-30,Lithic
932.313,595.556,350.484,LI,debitage,UB4c,8,12,9,3.5,932/595,53,2016-03-31,Lithic
932.0549554204,595.5572148868,350.4792243512,SFA,debris,UB4c,8,NA,NA,NA,932/595,55,2016-03-31,Lithic
932.823,595.505,350.46,LI,tool,UB4c,8,11,10,6,932/595,58,2016-03-31,Lithic
932.673222048,595.8787907892,350.3784316311,SFB,debris,UB4c,9,NA,NA,NA,932/595,67,2016-04-01,Lithic
932.263707592,595.1598878356,350.4034727816,SFC,debris,UB4c,9,NA,NA,NA,932/595,68,2016-04-01,Lithic
932.5001456643,595.0784027511,350.3941455868,SFD,debris,UB4c,9,NA,NA,NA,932/595,69,2016-04-01,Lithic
932.7864683269,595.1004465919,350.3650726007,SFD,debris,UB4c,9,NA,NA,NA,932/595,69,2016-04-01,Lithic
932.4506535443,595.4447935679,350.3886723906,SFD,debris,UB4c,9,NA,NA,NA,932/595,69,2016-04-01,Lithic
932.6112001672,595.243263883,350.3831175871,SFD,debris,UB4c,9,NA,NA,NA,932/595,69,2016-04-01,Lithic
932.091,595.582,350.391,LI,debitage,UB4c,9,10,9,4,932/595,70,2016-04-04,Lithic
932.214,595.572,350.345,LI,debitage,UB5a,1,NA,NA,NA,932/595,72,2016-04-04,Lithic
932.4518298959,595.6942743642,350.3986222283,SFA,debris,UB4c,9,NA,NA,NA,932/595,75,2016-04-05,Lithic
932.4098413229,595.5998398027,350.3584720085,SFA,debris,UB4c,9,NA,NA,NA,932/595,75,2016-04-05,Lithic
932.3232889541,595.9829176312,350.3804877985,SFA,debris,UB4c,9,NA,NA,NA,932/595,75,2016-04-05,Lithic
932.2391273467,595.6371304118,350.3564695612,SFA,debris,UB4c,9,NA,NA,NA,932/595,75,2016-04-05,Lithic
932.2124788182,595.7581216074,350.397856839,SFA,debris,UB4c,9,NA,NA,NA,932/595,75,2016-04-05,Lithic
932.792,595.765,350.343,LI,debitage,UB4c,10,11,9,7.5,932/595,77,2016-04-05,Lithic
932.534,595.508,350.343,LI,tool,UB4c,10,21,17,5,932/595,78,2016-04-06,Lithic
932.2706995091,595.688280861,350.3163584621,SFA,debris,UB4c,10,NA,NA,NA,932/595,83,2016-04-07,Lithic
932.609,596.617,350.68,LI,debris,UB4c,3,7,3,NA,932/596,21,2016-03-30,Lithic
932.8570575195,596.7916802392,350.6985973244,SFB,debris,UB4c,3,NA,NA,NA,932/596,23,2016-03-30,Lithic
932.538,596.53,350.677,LI,debitage,UB4c,3,19,8,3,932/596,24,2016-03-31,Lithic
932.3672569353,596.3884659584,350.6768546923,SFC,debris,UB4c,3,NA,NA,NA,932/596,26,2016-03-31,Lithic
932.527,596.242,350.655,LI,debitage,UB4c,4,18,11,6,932/596,29,2016-04-01,Lithic
932.2243310668,596.7456702095,350.6023939994,SFA,debris,UB4c,4,NA,NA,NA,932/596,30,2016-04-01,Lithic
932.4391361442,596.4840962844,350.5583011786,SFC,debitage,UB4c,5,NA,NA,NA,932/596,39,2016-04-05,Lithic
932.528,596.519,350.492,LI,debris,UB4c,6,8,6,NA,932/596,41,2016-04-07,Lithic
932.658054109,596.8683464796,350.4884504923,SFB,debitage,UB4c,6,NA,NA,NA,932/596,42,2016-04-07,Lithic
933.0478420389,596.279668519,350.5134827341,SFD,debitage,UB4c,6,NA,NA,NA,932/596,46,2016-04-08,Lithic
932.3881391873,596.177950613,350.3383206837,SFC,debris,UB4c,8,NA,NA,NA,932/596,58,2016-04-09,Lithic
932.874,596.196,350.338,LI,tool,UB4c,8,18,13,8,932/596,61,2016-04-11,Lithic
932.6919363372,596.120470017,350.3397169695,SFD,debris,UB4c,8,NA,NA,NA,932/596,62,2016-04-11,Lithic
932.7439023481,596.7981305019,350.3397578045,SFB,debris,UB4c,8,NA,NA,NA,932/596,63,2016-04-11,Lithic
932.9315920662,596.7795114624,350.3571362732,SFB,debris,UB4c,8,NA,NA,NA,932/596,63,2016-04-11,Lithic
932.0434400517,596.1014796734,350.3328603976,SFC,debris,UB4c,9,NA,NA,NA,932/596,70,2016-04-12,Lithic
932.789178009,596.7289012039,350.2762473404,SFB,debris,UB4c,9,NA,NA,NA,932/596,72,2016-04-12,Lithic
932.5591397516,596.805855568,350.3075589986,SFB,debris,UB4c,9,NA,NA,NA,932/596,72,2016-04-12,Lithic
932.1088265357,597.7940015643,350.75934184,SFA,debris,UB4c,1,NA,NA,NA,932/597,7,2016-03-26,Lithic
932.8528815515,597.8257488364,350.7531618579,SFB,debris,UB4c,1,NA,NA,NA,932/597,8,2016-03-26,Lithic
932.3913321008,597.2622772234,350.6601770096,SFC,debris,UB4c,3,NA,NA,NA,932/597,23,2016-03-31,Lithic
932.7627049183,597.4331504536,350.6794277687,SFD,debris,UB4c,3,NA,NA,NA,932/597,24,2016-03-31,Lithic
932.6096254874,597.2846001499,350.6392563369,SFD,debitage,UB4c,3,NA,NA,NA,932/597,24,2016-03-31,Lithic
932.6944838516,597.4526427923,350.6618313535,SFD,debitage,UB4c,3,NA,NA,NA,932/597,24,2016-03-31,Lithic
932.5774780708,597.9431789053,350.5904489945,SFB,debris,UB4c,4,NA,NA,NA,932/597,26,2016-04-01,Lithic
932.3642143833,597.167954658,350.6132631753,SFC,debris,UB4c,4,NA,NA,NA,932/597,29,2016-04-01,Lithic
932.1637814652,597.3365093318,350.6221638148,SFC,debris,UB4c,4,NA,NA,NA,932/597,29,2016-04-01,Lithic
932.1071669951,597.1918746693,350.6040766355,SFC,debitage,UB4c,4,NA,NA,NA,932/597,29,2016-04-01,Lithic
932.5010135731,597.1377227192,350.5896368042,SFD,debris,UB4c,4,NA,NA,NA,932/597,30,2016-04-01,Lithic
932.563,597.563,350.523,LI,debitage,UB4c,5,17,11,6,932/597,32,2016-04-04,Lithic
932.9127758003,597.3946161607,350.5623222015,SFD,debris,UB4c,5,NA,NA,NA,932/597,34,2016-04-04,Lithic
932.6170668447,597.9163250506,350.4607407597,SFB,debris,UB4c,7,NA,NA,NA,932/597,48,2016-04-11,Lithic
932.338,597.048,350.45,LI,debitage,UB4c,7,21,15,5,932/597,50,2016-04-11,Lithic
932.503,597.109,350.312,LI,tool,UB4c,9,19,18,8,932/597,63,2016-04-13,Lithic
932.229,597.228,350.339,LI,debitage,UB4c,9,18,5,3,932/597,64,2016-04-13,Lithic
932.191,598.996,350.745,LI,debitage,UB4c,1,18,16,4,932/598,4,2016-03-22,Lithic
932.425,598.523,350.74,LI,debris,UB4c,1,NA,NA,NA,932/598,10,2016-03-23,Lithic
932.269,598.495,350.707,LI,debris,UB4c,1,NA,NA,NA,932/598,12,2016-03-26,Lithic
932.072,598.053,350.75,LI,debitage,UB4c,1,13,9,2,932/598,13,2016-03-26,Lithic
932.666,598.478,350.608,LI,tool,UB4c,2,32,20,10,932/598,24,2016-03-29,Lithic
932.842,598.254,350.576,LI,debris,UB4c,3,11,8,NA,932/598,32,2016-03-30,Lithic
932.2232029581,597.9938803938,350.6041116426,SFC,debris,UB4c,3,NA,NA,NA,932/598,34,2016-03-30,Lithic
932.637,598.497,350.456,LI,debitage,UB4c,5,18,11,1.5,932/598,43,2016-04-07,Lithic
932.1661751524,598.2601080413,350.4862350224,SFC,debris,UB4c,5,NA,NA,NA,932/598,44,2016-04-07,Lithic
932.726130706,598.1500716334,350.4962623627,SFD,debris,UB4c,5,NA,NA,NA,932/598,45,2016-04-07,Lithic
932.752,598.376,350.433,LI,core,UB4c,6,21,17,10,932/598,50,2016-04-08,Lithic
932.7139937238,598.9186248557,350.3555127611,SFB,debris,UB4c,7,NA,NA,NA,932/598,64,2016-04-12,Lithic
932.829,598.311,350.389,LI,tool,UB4c,7,24,16,13,932/598,65,2016-04-12,Lithic
932.157,598.318,350.364,LI,debitage,UB4c,7,13,10,NA,932/598,67,2016-04-12,Lithic
932.2824737539,598.9512963277,350.3240089217,SFA,debris,UB4c,8,NA,NA,NA,932/598,70,2016-04-12,Lithic
932.0411902817,598.8591899966,350.3292454408,SFA,debris,UB4c,8,NA,NA,NA,932/598,70,2016-04-12,Lithic
932.2318558591,598.9202358353,350.3283045429,SFA,debris,UB4c,8,NA,NA,NA,932/598,70,2016-04-12,Lithic
932.1188948633,598.6457067074,350.3357602781,SFA,debitage,UB4c,8,NA,NA,NA,932/598,70,2016-04-12,Lithic
932.2915609926,598.8722782232,350.3471296061,SFA,debris,UB4c,8,NA,NA,NA,932/598,70,2016-04-12,Lithic
932.705,598.738,350.316,LI,debitage,UB4c,8,27,26,13,932/598,71,2016-04-12,Lithic
932.6237441062,598.7570066069,350.328860085,SFB,debris,UB5a,1,NA,NA,NA,932/598,84,2016-04-13,Lithic
932.070756573,599.1808353014,350.7707552615,SFC,debitage,UB4c,1,NA,NA,NA,932/599,6,2015-05-27,Lithic
932.1319470558,599.877978077,350.6827712714,SFA,debris,UB4c,2,NA,NA,NA,932/599,9,2015-05-28,Lithic
932.889,599.969,350.598,LI,debitage,UB4c,3,17,14,3,932/599,14,2015-05-28,Lithic
932.962,599.211,350.494,LI,debitage,UB4c,5,16,13,5,932/599,28,2015-05-30,Lithic
932.32,599.892,350.498,LI,tool,UB4c,5,25,20,8,932/599,31,2015-05-30,Lithic
932.4519764545,599.781377552,350.5268067845,SFA,debris,UB4c,5,NA,NA,NA,932/599,32,2015-06-01,Lithic
932.9351913387,599.3562689999,350.5302099331,SFD,debris,UB4c,5,NA,NA,NA,932/599,34,2015-06-01,Lithic
932.7046813167,599.5954382578,350.4788169348,SFB,debris,UB4c,6,NA,NA,NA,932/599,38,2015-06-01,Lithic
932.515,599.671,350.431,LI,debitage,UB4c,7,20,13,6,932/599,45,2015-06-02,Lithic
932.77,599.567,350.393,LI,debris,UB4c,7,10,8,6,932/599,46,2015-06-02,Lithic
932.8013928848,599.902733704,350.4177565279,SFB,debris,UB4c,7,NA,NA,NA,932/599,49,2015-06-02,Lithic
932.9463347369,599.8437964036,350.4342013308,SFB,debris,UB4c,7,NA,NA,NA,932/599,49,2015-06-02,Lithic
932.3787173334,599.0393561575,350.437933675,SFC,debris,UB4c,7,NA,NA,NA,932/599,50,2015-06-02,Lithic
932.3930553836,599.3998064654,350.4410861183,SFC,debris,UB4c,7,NA,NA,NA,932/599,50,2015-06-02,Lithic
932.9386661725,599.3549701948,350.4273618994,SFD,debris,UB4c,7,NA,NA,NA,932/599,51,2015-06-02,Lithic
932.6660363322,599.4283019308,350.4091717791,SFD,debris,UB4c,7,NA,NA,NA,932/599,51,2015-06-02,Lithic
932.895397766,599.4862090173,350.4107921028,SFD,debris,UB4c,7,NA,NA,NA,932/599,51,2015-06-02,Lithic
933.0039083689,599.0909910017,350.4059645859,SFD,debris,UB4c,7,NA,NA,NA,932/599,51,2015-06-02,Lithic
932.392,599.819,350.36,KN flake,bone technology,UB4c,8,35,22,3,932/599,53,2015-06-03,Bone technology
932.75,599.22,350.366,LI,debitage,UB4c,8,27,21,19,932/599,54,2015-06-03,Lithic
932.8987943959,599.554610347,350.3875505941,SFB,debris,UB4c,8,NA,NA,NA,932/599,56,2015-06-03,Lithic
932.317069743,599.6181849236,350.3623392822,SFA,debris,UB4c,9,NA,NA,NA,932/599,65,2015-06-03,Lithic
932.7525694,599.8445053827,350.3392387748,SFB,debris,UB4c,9,NA,NA,NA,932/599,66,2015-06-03,Lithic
932.5053825451,598.9832714631,350.3201106437,SFC,debris,UB5a,1,NA,NA,NA,932/599,72,2015-06-03,Lithic
932.827,600.649,350.692,LI,debris,UB4c,1,7,4,2,932/600,2,2015-05-21,Lithic
932.2633083121,600.7481176748,350.5696065242,SFA,debris,UB4c,3,NA,NA,NA,932/600,13,2015-05-25,Lithic
932.1084103207,600.555605958,350.5826632645,SFA,debris,UB4c,3,NA,NA,NA,932/600,13,2015-05-25,Lithic
932.282,600.767,350.518,LI,debitage,UB4c,4,15,12,5,932/600,18,2015-05-25,Lithic
932.128,600.788,350.514,LI,debitage,UB4c,4,38,18,7,932/600,19,2015-05-25,Lithic
932.916,600.119,350.574,LI,debris,UB4c,4,10,10,1,932/600,22,2015-05-26,Lithic
932.094,600.014,350.57,LI,debitage,UB4c,4,15,10,7,932/600,23,2015-05-26,Lithic
932.7605183952,600.0965061791,350.5286892515,SFD,debris,UB4c,4,NA,NA,NA,932/600,24,2015-05-26,Lithic
933.0425736324,600.6339227555,350.5654610983,SFB,debris,UB4c,4,NA,NA,NA,932/600,26,2015-05-26,Lithic
932.7579496524,600.4143487251,350.551551983,SFB,debris,UB4c,4,NA,NA,NA,932/600,26,2015-05-26,Lithic
932.9149053501,600.8764766796,350.4858349768,SFB,debris,UB4c,5,NA,NA,NA,932/600,29,2015-05-26,Lithic
932.8399983285,600.6589388329,350.5209971343,SFB,debris,UB4c,5,NA,NA,NA,932/600,29,2015-05-26,Lithic
932.5540394138,600.2642126364,350.4854546102,SFC,debris,UB4c,5,NA,NA,NA,932/600,30,2015-05-26,Lithic
932.8567447748,600.3768906942,350.4748462771,SFD,debris,UB4c,6,NA,NA,NA,932/600,36,2015-05-27,Lithic
932.516048426,600.0694638883,350.4470710011,SFD,debris,UB4c,6,NA,NA,NA,932/600,36,2015-05-27,Lithic
932.624,600.751,350.389,LI,debitage,UB4c,7,31,23,11,932/600,38,2015-05-28,Lithic
932.3547049391,600.1623390037,350.3873251076,SFC,debris,UB4c,7,NA,NA,NA,932/600,44,2015-05-29,Lithic
932.8383254572,600.2808020256,350.4011014145,SFD,debris,UB4c,7,NA,NA,NA,932/600,45,2015-05-29,Lithic
932.42,600.555,350.348,LI,debris,UB4c,8,9,8,1,932/600,48,2015-05-29,Lithic
932.894,600.789,350.351,LI,debitage,UB4c,8,23,21,10,932/600,49,2015-05-29,Lithic
932.4617834402,600.9698461768,350.3705983246,SFA,debris,UB4c,8,NA,NA,NA,932/600,52,2015-05-29,Lithic
932.837407122,600.5104631256,350.3383982583,SFB,debris,UB4c,8,NA,NA,NA,932/600,53,2015-05-29,Lithic
932.9811651012,600.1276278026,350.3614129138,SFD,tool,UB4c,8,NA,NA,NA,932/600,55,2015-05-29,Lithic
932.965,600.55,350.312,LI,tool,UB4c,9,25,20,11,932/600,56,2015-06-01,Lithic
932.9790069298,600.8390567819,350.2785436921,SFB,debris,UB4c,9,NA,NA,NA,932/600,57,2015-06-01,Lithic
932.6570030975,601.0652454895,350.2814880139,SFB,debris,UB4c,9,NA,NA,NA,932/600,57,2015-06-01,Lithic
932.7070776949,600.2542695362,350.2864966481,SF,debris,UB4c,9,NA,NA,NA,932/600,64,2015-06-02,Lithic
932.9891523249,600.2612861475,350.2719810161,SF,debris,UB4c,9,NA,NA,NA,932/600,64,2015-06-02,Lithic
932.8994363062,601.0852619501,350.6436949584,SFD,debris,UB4c,1,NA,NA,NA,932/601,4,2015-05-25,Lithic
932.8133262591,601.0616252293,350.6452539396,SFD,debris,UB4c,1,NA,NA,NA,932/601,4,2015-05-25,Lithic
932.6011849256,601.0170444391,350.6657477745,SFD,debris,UB4c,1,NA,NA,NA,932/601,4,2015-05-25,Lithic
932.0507321098,601.5209962681,350.6311003324,SFA,debris,UB4c,1,NA,NA,NA,932/601,5,2015-05-25,Lithic
932.517382337,601.561505737,350.6147828774,SFB,debris,UB4c,1,NA,NA,NA,932/601,6,2015-05-25,Lithic
932.1493941011,601.3967409635,350.5766537739,SFC,debris,UB4c,3,NA,NA,NA,932/601,16,2015-05-26,Lithic
932.186,601.913,350.498,LI,debitage,UB4c,4,20,10,5,932/601,19,2015-05-27,Lithic
932.0803270818,601.644644362,350.5145534495,SFA,debris,UB4c,4,NA,NA,NA,932/601,21,2015-05-27,Lithic
932.1415121296,601.8033319568,350.4669734934,SFA,debris,UB4c,5,NA,NA,NA,932/601,25,2015-05-27,Lithic
932.2778776471,601.6964336618,350.4476675358,SFA,debris,UB4c,5,NA,NA,NA,932/601,25,2015-05-27,Lithic
932.2266064539,601.335103145,350.4678241841,SFC,debris,UB4c,5,NA,NA,NA,932/601,27,2015-05-27,Lithic
932.1883936679,601.3771727272,350.4676298211,SFC,debris,UB4c,5,NA,NA,NA,932/601,27,2015-05-27,Lithic
932.4951331018,601.6982392523,350.4092021105,SFA,debris,UB4c,6,NA,NA,NA,932/601,30,2015-05-28,Lithic
932.8474266594,601.7431015034,350.42810299,SFB,debris,UB4c,6,NA,NA,NA,932/601,31,2015-05-28,Lithic
932.5478983789,601.9412942421,350.4227337599,SFB,debris,UB4c,6,NA,NA,NA,932/601,31,2015-05-28,Lithic
932.9835732579,601.6018572568,350.3885099915,SFB,debris,UB4c,6,NA,NA,NA,932/601,31,2015-05-28,Lithic
932.9617362008,601.0187481394,350.4051685093,SFD,debris,UB4c,6,NA,NA,NA,932/601,32,2015-05-28,Lithic
932.6892109101,601.1331652717,350.3910976071,SFD,debris,UB4c,6,NA,NA,NA,932/601,32,2015-05-28,Lithic
932.985,601.69,350.341,LI,debitage,UB4c,7,13,10,3,932/601,37,2015-05-29,Lithic
932.0922949977,601.9288447679,350.3863958457,SFA,debris,UB4c,7,NA,NA,NA,932/601,41,2015-05-29,Lithic
932.3376149446,601.8895955134,350.3795142434,SFA,debris,UB4c,7,NA,NA,NA,932/601,41,2015-05-29,Lithic
932.6560799631,601.9336853998,350.3575025808,SFB,debris,UB4c,7,NA,NA,NA,932/601,42,2015-05-29,Lithic
932.205,601.277,350.289,LI,debris,UB4c,8,10,4,2,932/601,49,2015-06-01,Lithic
932.759419747,601.6745187046,350.2994797896,SFB,debris,UB4c,8,NA,NA,NA,932/601,50,2015-06-01,Lithic
932.6637862346,601.3474732588,350.3045909531,SFD,debris,UB4c,8,NA,NA,NA,932/601,53,2015-06-01,Lithic
932.7689154363,601.1116454221,350.3138543667,SFD,debris,UB4c,8,NA,NA,NA,932/601,53,2015-06-01,Lithic
932.491,601.043,350.265,LI,debitage,UB4c,9,16,14,4,932/601,56,2015-06-02,Lithic
932.4366212299,601.4583125774,350.2809532117,SFD,debris,UB4c,9,NA,NA,NA,932/601,61,2015-06-02,Lithic
932.7394346165,601.0388650477,350.2669940266,SFD,debris,UB4c,9,NA,NA,NA,932/601,61,2015-06-02,Lithic
932.2154836613,602.0893864882,350.60332069,SFC,debris,UB4c,1,NA,NA,NA,932/602,12,2015-05-25,Lithic
932.6453436836,602.6342217331,350.5735559782,SFB,debris,UB4c,2,NA,NA,NA,932/602,15,2015-05-26,Lithic
932.5101848456,602.4957810773,350.5502893821,SFB,debris,UB4c,2,NA,NA,NA,932/602,15,2015-05-26,Lithic
932.1579900677,602.4986980775,350.4641557165,SFA,debris,UB4c,4,NA,NA,NA,932/602,25,2015-05-27,Lithic
932.3818001862,602.3274871293,350.458977316,SFC,debris,UB4c,4,NA,NA,NA,932/602,27,2015-05-27,Lithic
932.6056134743,602.1166785658,350.4191775891,SFD,debitage,UB4c,4,NA,NA,NA,932/602,28,2015-05-27,Lithic
932.7534465698,602.1535276936,350.4286585556,SFD,debris,UB4c,4,NA,NA,NA,932/602,28,2015-05-27,Lithic
932.642,602.016,350.351,LI,debitage,UB4c,6,20,11,5,932/602,37,2015-05-29,Lithic
932.6570398724,602.6105563045,350.3788722559,SFB,debris,UB4c,6,NA,NA,NA,932/602,40,2015-05-29,Lithic
932.9048990191,602.5158154819,350.3885612949,SFD,debris,UB4c,6,NA,NA,NA,932/602,42,2015-05-29,Lithic
932.8449486472,603.5064584439,349.9123798135,SF,debris,UB6,1,NA,NA,NA,932/603,39,2014-11-01,Lithic
932.7293545692,604.3275189347,350.5496933136,SFD,debris,UB4c,1,NA,NA,NA,932/604,11,2015-05-08,Lithic
932.2809782662,604.1952636002,350.5276741271,SFC,debris,UB4c,2,NA,NA,NA,932/604,17,2015-05-12,Lithic
932.6047660501,603.9868857574,350.5044723351,SFD,debris,UB4c,2,NA,NA,NA,932/604,18,2015-05-12,Lithic
932.2134532663,604.6269919106,350.443122255,SFA,debris,UB4c,3,NA,NA,NA,932/604,20,2015-05-13,Lithic
932.5024990798,604.9084461667,350.4650896274,SFA,debris,UB4c,3,NA,NA,NA,932/604,20,2015-05-13,Lithic
932.105778133,604.1126648191,350.4645382057,SFC,debris,UB4c,3,NA,NA,NA,932/604,22,2015-05-13,Lithic
932.0637020501,604.1765159302,350.446366772,SFC,debris,UB4c,3,NA,NA,NA,932/604,22,2015-05-13,Lithic
932.322,604.917,350.412,LI,debitage,UB4c,4,23,21,4,932/604,29,2015-05-14,Lithic
932.4418284067,604.711589507,350.3809270993,SF,debris,UB4c,1,NA,NA,NA,932/604,36,2015-05-15,Lithic
932.4328989705,604.6742417533,350.3804515952,SF,debris,UB4c,1,NA,NA,NA,932/604,36,2015-05-15,Lithic
932.3372143836,604.6198709495,350.3629733035,SF,debris,UB4c,2,NA,NA,NA,932/604,46,2015-05-19,Lithic
932.1007547501,604.6811028337,350.3300150427,SF,debris,UB4c,2,NA,NA,NA,932/604,46,2015-05-19,Lithic
932.3845177081,604.8057602597,350.2948967476,SFA,debris,UB4c,3,NA,NA,NA,932/604,53,2015-05-19,Lithic
933.078,594.82,350.723,LI,debitage,UB4a,4,NA,NA,NA,933/594,41,2015-05-08,Lithic
933.9920521877,595.0005484735,350.7276531807,SFB,debris,UB4a,4,NA,NA,NA,933/594,43,2015-05-08,Lithic
933.9670828237,594.826280744,350.6998518665,SFB,debris,UB4a,4,NA,NA,NA,933/594,43,2015-05-08,Lithic
933.6567800031,594.5720431363,350.7183450536,SFB,debris,UB4a,4,NA,NA,NA,933/594,43,2015-05-08,Lithic
933.7984535515,594.5395674257,350.6972674336,SFB,debris,UB4a,4,NA,NA,NA,933/594,43,2015-05-08,Lithic
933.2807092595,594.8715879382,350.6656159191,SFA,debris,UB4b,1,NA,NA,NA,933/594,49,2015-05-11,Lithic
933.7224539615,594.6524727872,350.6705894563,SFB,debris,UB4b,1,NA,NA,NA,933/594,50,2015-05-11,Lithic
933.6574557705,594.2303962121,350.6601708689,SFD,debris,UB4b,1,NA,NA,NA,933/594,52,2015-05-11,Lithic
933.0241765311,594.0950951826,350.6117807026,SFC,debris,UB4b,2,NA,NA,NA,933/594,54,2015-05-12,Lithic
933.7170272802,594.2075543489,350.6193424342,SFD,debris,UB4b,2,NA,NA,NA,933/594,55,2015-05-12,Lithic
933.835350175,594.9272723583,350.6047561068,SFB,debitage,UB4b,2,NA,NA,NA,933/594,58,2015-05-12,Lithic
933.986230699,594.5200889684,350.6319127538,SFB,debris,UB4b,2,NA,NA,NA,933/594,58,2015-05-12,Lithic
933.8303834723,594.5764522259,350.6351641127,SFB,debris,UB4b,2,NA,NA,NA,933/594,58,2015-05-12,Lithic
933.8336225705,594.4802306901,350.6410117,SFB,debris,UB4b,2,NA,NA,NA,933/594,58,2015-05-12,Lithic
933.9592019047,594.8555616786,350.6183498036,SFB,debris,UB4b,2,NA,NA,NA,933/594,58,2015-05-12,Lithic
933.4948837466,594.9855895385,350.5830437799,SFA,debris,UB4b,3,NA,NA,NA,933/594,61,2015-05-13,Lithic
933.7695819724,594.2194819255,350.5960570615,SFD,debitage,UB4c,1,NA,NA,NA,933/594,67,2015-05-13,Lithic
933.5027097642,594.6175394584,350.5729325807,SFA,debris,UB4c,1,NA,NA,NA,933/594,69,2015-05-14,Lithic
933.4994286795,594.4514774379,350.5139193427,SFC,debris,UB4c,2,NA,NA,NA,933/594,73,2015-05-14,Lithic
933.1166928717,593.9851767851,350.5402674325,SFC,debris,UB4c,2,NA,NA,NA,933/594,73,2015-05-14,Lithic
933.994,594.051,350.546,LI,debitage,UB4c,2,15,10,5,933/594,74,2015-05-14,Lithic
933.9396692771,594.323474703,350.5362149627,SFD,debris,UB4c,2,NA,NA,NA,933/594,76,2015-05-15,Lithic
933.7397333072,594.2996174611,350.5211665347,SFD,debris,UB4c,2,NA,NA,NA,933/594,76,2015-05-15,Lithic
933.6743064486,594.1069333594,350.5458193905,SFD,debris,UB4c,2,NA,NA,NA,933/594,76,2015-05-15,Lithic
933.2611484296,594.6295264543,350.4721103676,SFA,debris,UB4c,3,NA,NA,NA,933/594,81,2015-05-15,Lithic
933.1478541922,594.9398067966,350.4936457195,SFA,debris,UB4c,3,NA,NA,NA,933/594,81,2015-05-15,Lithic
933.1645841292,594.5253282925,350.5000192017,SFA,debris,UB4c,3,NA,NA,NA,933/594,81,2015-05-15,Lithic
933.1112455235,594.8263439736,350.4923218967,SFA,debris,UB4c,3,NA,NA,NA,933/594,81,2015-05-15,Lithic
933.4682358198,594.7698477204,350.4721136333,SFA,debris,UB4c,3,NA,NA,NA,933/594,81,2015-05-15,Lithic
933.06,594.472,350.46,LI,debris,UB4c,3,9,7,1,933/594,82,2015-05-15,Lithic
933.6223114979,594.1400246415,350.4745546419,SFD,debitage,UB4c,3,NA,NA,NA,933/594,86,2015-05-18,Lithic
933.6468866606,594.1073067032,350.4836830072,SFD,debris,UB4c,3,NA,NA,NA,933/594,86,2015-05-18,Lithic
933.8404918051,594.1558778515,350.488459102,SFD,debitage,UB4c,3,NA,NA,NA,933/594,86,2015-05-18,Lithic
933.739,594.771,350.465,LI,debitage,UB4c,3,25,19,5,933/594,87,2015-05-18,Lithic
933.9464481229,594.5657447991,350.4933694051,SFB,debris,UB4c,3,NA,NA,NA,933/594,88,2015-05-18,Lithic
933.36,594.745,350.436,LI,tool,UB4c,4,18,16,6,933/594,91,2015-05-19,Lithic
933.2323328086,594.4398924658,350.4403674011,SFC,debris,UB4c,4,NA,NA,NA,933/594,92,2015-05-19,Lithic
933.0363511824,594.2814204138,350.4483800609,SFC,debris,UB4c,4,NA,NA,NA,933/594,92,2015-05-19,Lithic
933.1632120232,594.3740466271,350.4257952138,SFC,debris,UB4c,4,NA,NA,NA,933/594,92,2015-05-19,Lithic
933.1124297823,594.0229275526,350.4488629556,SFC,debitage,UB4c,4,NA,NA,NA,933/594,92,2015-05-19,Lithic
933.3359033672,594.8550102435,350.4098831431,SFA,debitage,UB4c,4,NA,NA,NA,933/594,94,2015-05-19,Lithic
933.3697297125,594.8725167747,350.4411501203,SFA,debris,UB4c,4,NA,NA,NA,933/594,94,2015-05-19,Lithic
933.1498479754,594.6248898889,350.4189308508,SFA,debris,UB4c,4,NA,NA,NA,933/594,94,2015-05-19,Lithic
933.2181172726,594.8188882164,350.4321812498,SFA,debitage,UB4c,4,NA,NA,NA,933/594,94,2015-05-19,Lithic
