,unit,area.x,edm_id,edm_suffix,x,y,z,edm_best,geo,geo_takis,spit,surface,exc,dip,orient,dip_comp,orient_comp,length,width,thickness,comment,date,time,geom,geo_description
2438,932/600,B,66,11,933.015,600.363,350.286,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:36:45,,Homogeneous clay
2441,932/600,B,66,14,932.313,600.065,350.316,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:37:20,,Homogeneous clay
2442,932/600,B,66,3,932.318,600.521,350.31,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:35:15,,Homogeneous clay
2443,932/600,B,66,10,932.785,600.662,350.312,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:36:30,,Homogeneous clay
2444,932/600,B,66,0,932.097,600.943,350.259,OF,2,UB5a,1,,DV,,,,,,,,Start Spit 1,2015-06-02,09:33:49,,Homogeneous clay
2445,932/600,B,66,7,933.021,600.601,350.299,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:36:18,,Homogeneous clay
2447,932/600,B,66,4,932.105,600.549,350.256,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:35:35,,Homogeneous clay
2448,932/600,B,66,9,933.006,600.659,350.315,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:36:27,,Homogeneous clay
2449,932/600,B,66,2,933.045,600.984,350.315,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:34:55,,Homogeneous clay
2450,932/600,B,66,1,932.554,600.951,350.22,OF,2,UB5a,1,,DV,,, ,,,,,Start Spit 1,2015-06-02,09:34:29,,Homogeneous clay
2644,932/601,B,54,1,932.57,602.017,350.304,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,13:50:44,,Homogeneous clay
2645,932/601,B,54,8,932.681,601.456,350.316,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,13:53:07,,Homogeneous clay
2649,932/601,B,54,0,932.092,601.993,350.309,OF,2,UB5a,1,,"GM, AV",,,,,,,,Start Spit 1,2015-06-01,13:49:55,,Homogeneous clay
2654,932/601,B,54,2,932.996,602.038,350.338,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,13:51:07,,Homogeneous clay
2655,932/601,B,54,6,932.753,601.008,350.325,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,13:52:17,,Homogeneous clay
2657,932/601,B,54,4,932.641,601.526,350.311,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,13:51:47,,Homogeneous clay
2660,932/601,B,54,7,933.045,601.065,350.322,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,13:52:45,,Homogeneous clay
2662,932/601,B,54,3,932.084,601.639,350.331,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,13:51:32,,Homogeneous clay
2666,932/601,B,54,5,933.026,601.327,350.338,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,13:52:04,,Homogeneous clay
3001,932/602,B,43,3,932.461,602.379,350.383,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,08:04:39,,Homogeneous clay
3005,932/602,B,43,4,932.429,602.142,350.385,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,08:04:59,,Homogeneous clay
3007,932/602,B,43,6,932.744,602.504,350.394,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,08:05:27,,Homogeneous clay
3009,932/602,B,43,8,932.956,602.951,350.397,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,08:05:47,,Homogeneous clay
3010,932/602,B,43,5,932.523,602.341,350.385,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,08:05:16,,Homogeneous clay
3012,932/602,B,43,2,932.687,602.737,350.381,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,08:04:22,,Homogeneous clay
3013,932/602,B,43,1,932.504,602.851,350.37,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,08:03:55,,Homogeneous clay
3017,932/602,B,43,9,932.591,602.984,350.384,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,08:06:14,,Homogeneous clay
3019,932/602,B,43,11,932.093,602.963,350.358,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,08:07:01,,Homogeneous clay
3026,932/602,B,43,0,932.114,602.88,350.371,OF,2,UB5a,1,,"GM, AV",,,,,,,,Start Spit 1,2015-06-01,08:02:37,,Homogeneous clay
3028,932/602,B,43,10,932.336,602.991,350.37,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,08:06:23,,Homogeneous clay
3030,932/602,B,43,7,932.968,602.472,350.393,OF,2,UB5a,1,,"GM, AV",,, ,,,,,Start Spit 1,2015-06-01,08:05:37,,Homogeneous clay
3381,932/603,B,17,8,932.996,603.004,350.346,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:52:29,,Homogeneous clay
3382,932/603,B,17,7,932.052,603.034,350.378,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:52:17,,Homogeneous clay
3383,932/603,B,17,11,932.931,603.073,350.337,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:54:32,,Homogeneous clay
3385,932/603,B,17,3,932.264,603.518,350.313,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:50:58,,Homogeneous clay
3387,932/603,B,17,10,933.001,603.545,350.315,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:54:21,,Homogeneous clay
3388,932/603,B,17,9,932.556,603.952,350.355,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:54:08,,Homogeneous clay
3389,932/603,B,17,6,932.398,603.06,350.323,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:52:08,,Homogeneous clay
3392,932/603,B,17,2,932.05,603.676,350.313,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:50:42,,Homogeneous clay
3393,932/603,B,17,0,932.082,603.959,350.354,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:49:51,,Homogeneous clay
3394,932/603,B,17,1,932.972,603.946,350.305,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:50:31,,Homogeneous clay
3395,932/603,B,17,5,932.065,603.228,350.338,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:51:56,,Homogeneous clay
3398,932/603,B,17,4,932.813,603.509,350.303,OF,2,UB5a,1,,PT,,,,,,,,Start Spit 1,2013-11-16,08:51:10,,Homogeneous clay
3751,932/604,B,43,3,932.043,604.458,350.37,OF,2,UB5a,1,,JH,,, ,,,,,Start Spit 1,2015-05-18,13:06:42,,Homogeneous clay
